"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells"
341,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Come back down this instant!","Come back down this instant!"
331,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Mr. Longbottom.","Mr. Longbottom."
321,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Class","","","","Good afternoon, Madam Hooch.","Good afternoon, Madam Hooch."
409,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","Quidditch is easy enough to understand. Each time has seven players, 3 chasers, 2 beaters, 1 keeper and a seeker. That's you. There are three kinds of balls.  This one's called the Quaffle. Now, the chasers handle the Quaffle and try to put it through one of those three hoops.  The keeper, that's me, defends the hoops.  With me so far?","Quidditch is easy enough to understand. Each time has seven players, 3 chasers, 2 beaters, 1 keeper and a seeker. That's you. There are three kinds of balls.  This one's called the Quaffle. Now, the chasers handle the Quaffle and try to put it through one of those three hoops.  The keeper, that's me, defends the hoops.  With me so far?"
412,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","What is that?","What is that?"
1334,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Gilderoy Lockhart","Male","Ravenclaw","Human","Much more flexible, though.","Much more flexible, though."
328,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Up!!  Ooh!  Shut up, Harry.","Up!!  Ooh!  Shut up, Harry."
1317,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Training for the ballet, Potter?","Training for the ballet, Potter?"
322,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Good afternoon, Amanda, good afternoon.  Welcome to your first flying lesson. Well, what are you waiting for? Everyone step up to the left side of their broomstick. Come on now, hurry up. Stick your right hand over the broom and say, up!","Good afternoon, Amanda, good afternoon.  Welcome to your first flying lesson. Well, what are you waiting for? Everyone step up to the left side of their broomstick. Come on now, hurry up. Stick your right hand over the broom and say, up!"
348,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","Owowowow.","Owowowow."
325,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Up!","Up!"
337,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Mr. Longbottom!","Mr. Longbottom!"
1320,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Lee Jordan","Male","Gryffindor","Human","Harry Potter has caught the Snitch! Gryffindor wins!","Harry Potter has caught the Snitch! Gryffindor wins!"
327,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Up. Up. Up. Up.","Up. Up. Up. Up."
1309,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Lee Jordan","Male","Gryffindor","Human","Another goal for Slytherin! They lead Gryffindor ninety to thirty!","Another goal for Slytherin! They lead Gryffindor ninety to thirty!"
414,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","I like this ball.","I like this ball."
1321,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Finite incantatem!"," incantatem!"
415,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","Ah, you like it now. Just wait. It's wicked fast and damn near impossible to see.","Ah, you like it now. Just wait. It's wicked fast and damn near impossible to see."
416,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","What do I do with it?","What do I do with it?"
1316,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","No! Even with a proper wand it's too risky. You could hit Harry!","No! Even with a proper wand it's too risky. You could hit Harry!"
339,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Neville!","Neville!"
357,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Boy 2","","","","Oh, that was wicked, Harry.","Oh, that was wicked, Harry."
333,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Students","","","","Neville...Neville...","Neville...Neville..."
1322,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Thank you.","Thank you."
1331,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Gilderoy Lockhart","Male","Ravenclaw","Human","you can no longer feel any pain, and, heh- very clearly, the bones are not broken.","you can no longer feel any pain, and, heh- very clearly, the bones are not broken."
411,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","You better take this.  Careful now, it's comin' back.  Eh, not bad, Potter, you'd make a fair beater... Uh-oh.","You better take this.  Careful now, it's comin' back.  Eh, not bad, Potter, you'd make a fair beater... Uh-oh."
346,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Everyone out of the way!  Come on, get up.","Everyone out of the way!  Come on, get up."
334,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Boy","","","","We're not supposed to take off, yet.","We're not supposed to take off, yet."
320,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Good afternoon, class.","Good afternoon, class."
1311,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","All right there, Scarhead?","All right there, Scarhead?"
340,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","Help!!!","Help!!!"
338,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","Down! Down! Ahhhh!","Down! Down! Ahhhh!"
1313,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Wood! Look out!","Wood! Look out!"
352,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","No. I think I'll leave it somewhere for Longbottom to find.  How 'bout up on the roof?  What's the matter, Potter? Bit beyond your reach?","No. I think I'll leave it somewhere for Longbottom to find.  How 'bout up on the roof?  What's the matter, Potter? Bit beyond your reach?"
336,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","AHH!","AHH!"
335,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","M-M-Mr. Longbottom! Mr. Longbottom!","M-M-Mr. Longbottom! Mr. Longbottom!"
1312,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","Watch yourself, Harry!","Watch yourself, Harry!"
1335,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Uhh, uhhh","Uhh, uhhh"
1325,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Gilderoy Lockhart","Male","Ravenclaw","Human","Not to worry, Harry. I will fix that arm of yours straight away.","Not to worry, Harry. I will fix that arm of yours straight away."
1333,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Students","","","","Uh-huh-ugh!","Uh-huh-ugh!"
1315,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Ron Weasley","Male","Gryffindor","Human","I'll stop it.","I'll stop it."
1314,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!","Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
351,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Give it here, Malfoy.","Give it here, Malfoy."
332,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Girl","","","","Neville, what are you doing?","Neville, what are you doing?"
1319,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Let's go.","Let's go."
350,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Did you see his face? Maybe if the fat lump had given this a squeeze, he'd have remembered to fall on his fat arse.","Did you see his face? Maybe if the fat lump had given this a squeeze, he'd have remembered to fall on his fat arse."
417,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","You catch it... before the other team's seeker. You catch this, the game is over. You catch this, Potter, and we win.","You catch it... before the other team's seeker. You catch this, the game is over. You catch this, Potter, and we win."
418,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Whoa.","Whoa."
356,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Boy","","","","Good job, Harry!","Good job, Harry!"
354,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Give it here, Malfoy, or I'll knock you off your broom!","Give it here, Malfoy, or I'll knock you off your broom!"
343,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","Help!","Help!"
344,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Mr. Longbottom-!","Mr. Longbottom-!"
353,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Harry, no way! You heard what Madam Hooch said! Besides, you don't even know how to fly.  What an idiot.","Harry, no way! You heard what Madam Hooch said! Besides, you don't even know how to fly.  What an idiot."
410,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","I think so. What are those?","I think so. What are those?"
358,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Minerva McGonagall","Female","Gryffindor","Human","Harry Potter?  Follow me.","Harry Potter?  Follow me."
1308,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Students","","","","Yeah! Come on Slytherin!","Yeah! Come on Slytherin!"
1326,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","No, not you.","No, not you."
342,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","AHH!","AHH!"
413,"Harry Potter and the Philosopher's Stone",17,17,"Quidditch Training Pitch","Hogwarts","Oliver Wood","Male","Gryffindor","Human","Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch.","Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch."
1324,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","No, I think my- I think my arm's broken.","No, I think my- I think my arm's broken."
324,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Harry Potter","Male","Gryffindor","Human","Wow.","Wow."
347,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Girl","","","","Is he alright?","Is he alright?"
329,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Now, once you've got hold of your broom, I want you to mount it. And grip it tight, you don't want to be sliding off the end.  When I blow my whistle, I want each of you to kick off from the ground, hard. Keep your broom steady, hover for a moment, and then lean forward slightly and touch back down. On my whistle...3...2...","Now, once you've got hold of your broom, I want you to mount it. And grip it tight, you don't want to be sliding off the end.  When I blow my whistle, I want each of you to kick off from the ground, hard. Keep your broom steady, hover for a moment, and then lean forward slightly and touch back down. On my whistle...3...2..."
323,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Class","","","","Up!","Up!"
1318,"Harry Potter and the Chamber of Secrets",16,49,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","You'll never catch me, Potter!","You'll never catch me, Potter!"
355,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Draco Malfoy","Male","Slytherin","Human","Is that so?  Have it your way, then!","Is that so?  Have it your way, then!"
1332,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Rubeus Hagrid","Male","Gryffindor","Half-Human/Half-Giant","Broken? There's no bones left!","Broken? There's no bones left!"
349,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","Oh, oh, oh, oh dear. It's a broken wrist. Tch, tch, tch. Good boy, come on now, up you get.  Everyone's to keep their feet firmly on the ground while I take Mr. Longbottom to the hospital wing. Understand? If I see a single broom in the air, the one riding it will find themselves out of Hogwarts before they can say, Quidditch.","Oh, oh, oh, oh dear. It's a broken wrist. Tch, tch, tch. Good boy, come on now, up you get.  Everyone's to keep their feet firmly on the ground while I take Mr. Longbottom to the hospital wing. Understand? If I see a single broom in the air, the one riding it will find themselves out of Hogwarts before they can say, Quidditch."
326,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Rolanda Hooch","Female","","Human","With feeling!","With feeling!"
330,"Harry Potter and the Philosopher's Stone",15,15,"Quidditch Training Pitch","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","Oh...","Oh..."
1330,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Other","","","","Ohh! Uhh!","Ohh! Uhh!"
1327,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Gilderoy Lockhart","Male","Ravenclaw","Human","Oh, poor boy doesn't know what he's saying. Now, this won't hurt a bit. Brackium emendo!","Oh, poor boy doesn't know what he's saying. Now, this won't hurt a bit. Brackium emendo!"
1323,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Are you okay?","Are you okay?"
1328,"Harry Potter and the Chamber of Secrets",17,50,"Quidditch Training Pitch","Hogwarts","Students","","","","Oh! Ooh! Ugh!","Oh! Ooh! Ugh!"
7099,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","Are you a friend of Luna's?","Are you a friend of Luna's?"
7065,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Voldemort","Male","Slytherin","Human","They never learn. Such a pity.","They never learn. Such a pity."
7074,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","If you're to find her, you'll find her down there.","If you're to find her, you'll find her down there."
7103,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","Luna is kind. Unlike so many of the others, but she was wrong. I cannot help you.","Luna is kind. Unlike so many of the others, but she was wrong. I cannot help you."
7100,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Yes. She thought you might be able to help me.","Yes. She thought you might be able to help me."
7110,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","But I only wanted to be more like her, clever and wise. She wore it so beautifully, but on me... I grew to hate it... the pain I felt... the pain I feel even now...","But I only wanted to be more like her, clever and wise. She wore it so beautifully, but on me... I grew to hate it... the pain I felt... the pain I feel even now..."
7063,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","It's obvious, isn't it? We have to talk to someone who's dead.","It's obvious, isn't it? We have to talk to someone who's dead."
7062,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Don't you remember what Cho said about Rowena Ravenclaw's diadem: 'There's not a person alive who's seen it.'","Don't you remember what Cho said about Rowena Ravenclaw's diadem: 'There's not a person alive who's seen it.'"
7113,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Tom Riddle --","Tom Riddle --"
7121,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Thank you... -.. then running.","Thank you... -.. then running."
7068,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Fred Weasley","Male","Gryffindor","Human","Nice night for it!","Nice night for it!"
7106,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","But I don't care about its powers! Honestly --","But I don't care about its powers! Honestly --"
7075,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","No. I think it best if you two talk alone. She's very shy.","No. I think it best if you two talk alone. She's very shy."
7102,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Yes! That's right --","Yes! That's right --"
7098,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'm sorry. It's Helena, isn't it? Helena Ravenclaw. Rowena's daughter. Luna told me.","I'm sorry. It's Helena, isn't it? Helena Ravenclaw. Rowena's daughter. Luna told me."
7107,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","I don't seek it for myself! You have to believe me!","I don't seek it for myself! You have to believe me!"
7060,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Harry --","Harry --"
7117,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","Strange... you remind me of him a bit...","Strange... you remind me of him a bit..."
7058,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'm a bit preoccupied right now, Luna.","I'm a bit preoccupied right now, Luna."
7101,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","You seek my mother's diadem.","You seek my mother's diadem."
7104,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Wait! Please!","Wait! Please!"
7111,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'll end your pain, Helena. Tell me where it is and I'll destroy it, I swear, on my mother's memory --","I'll end your pain, Helena. Tell me where it is and I'll destroy it, I swear, on my mother's memory --"
7069,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Okay, Luna. Who've you got in mind?","Okay, Luna. Who've you got in mind?"
7120,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Thank you... -.. then turning...","Thank you... -.. then turning..."
7096,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","You're the Grey Lady, the ghost of Ravenclaw Tower.","You're the Grey Lady, the ghost of Ravenclaw Tower."
7119,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","If you have to ask, you'll never know. If you know, you need only ask...","If you have to ask, you'll never know. If you know, you need only ask..."
7109,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","That's what you want, isn't it, Helena? You want it destroyed.","That's what you want, isn't it, Helena? You want it destroyed."
7064,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","He's very impressive, isn't he?","He's very impressive, isn't he?"
7105,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","Many have sought my mother's diadem. Its powers are","Many have sought my mother's diadem. Its powers are"
7115,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","He's lied to many people --","He's lied to many people --"
7061,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","Later.","Later."
7116,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","I know what he's done! I know who he is! He defiled it! With Dark Magic!","I know what he's done! I know who he is! He defiled it! With Dark Magic!"
7114,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","But he lied.","But he lied."
7112,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","Another swore to destroy it, many years ago, a strange boy with a strange name...","Another swore to destroy it, many years ago, a strange boy with a strange name..."
7097,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","I do not answer to that name.","I do not answer to that name."
7108,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","I want to destroy it.","I want to destroy it."
7067,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Pius Thicknesse","Male","","Human","But, my Lord, shouldn't we wait --","But, my Lord, shouldn't we wait --"
7059,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Harry Potter","Male","Gryffindor","Human","We'll talk later, Luna.","We'll talk later, Luna."
7118,"Harry Potter and the Deathly Hallows Part 2",14,222,"Ravenclaw Tower","Hogwarts","Helena Ravenclaw","Female","Ravenclaw","Ghost","It's here. In the castle. In the","It's here. In the castle. In the"
7066,"Harry Potter and the Deathly Hallows Part 2",13,221,"Ravenclaw Tower","Hogwarts","Voldemort","Male","Slytherin","Human","Begin.","Begin."
7057,"Harry Potter and the Deathly Hallows Part 2",12,220,"Ravenclaw Tower","Hogwarts","Luna Lovegood","Female","Ravenclaw","Human","Harry! Wait! I need to talk to","Harry! Wait! I need to talk to"
575,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Argus Filch","Male","","Human","Who's there?!  I know you're in there. You can't hide.  Who is it? Show yourself!","Who's there?!  I know you're in there. You can't hide.  Who is it? Show yourself!"
578,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Quirinus Quirrell","Male","Ravenclaw","Human","W-what do you m-mean?","W-what do you m-mean?"
577,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Severus Snape","Male","Slytherin","Human","You don't want me as your enemy, Quirrell.","You don't want me as your enemy, Quirrell."
576,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Quirinus Quirrell","Male","Ravenclaw","Human","Severus...I-I thought...","Severus...I-I thought..."
579,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Severus Snape","Male","Slytherin","Human","You know perfectly well what I mean.  We'll have another chat soon...when you've had time to decide where your loyalties lie.","You know perfectly well what I mean.  We'll have another chat soon...when you've had time to decide where your loyalties lie."
580,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Argus Filch","Male","","Human","Oh, Professors. I found this, in the Restricted Section. It's still hot. That means there's a student out of bed.","Oh, Professors. I found this, in the Restricted Section. It's still hot. That means there's a student out of bed."
574,"Harry Potter and the Philosopher's Stone",22,22,"Restricted Section","Hogwarts","Harry Potter","Male","Gryffindor","Human","Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?","Famous fire eaters...15th Century Fiends...Flamel...Nicholas Flamel...where are you?"
7010,"Harry Potter and the Deathly Hallows Part 2",9,217,"Room of Requirement","Hogwarts","Cho Chang","Female","Ravenclaw","Human","Yes, but Luna, it's lost. For centuries now. There's not a person alive today who's seen it.","Yes, but Luna, it's lost. For centuries now. There's not a person alive today who's seen it."
7152,"Harry Potter and the Deathly Hallows Part 2",15,223,"Room of Requirement","Hogwarts","Harry Potter","Male","Gryffindor","Human","What's wrong with the one you have?","What's wrong with the one you have?"
7170,"Harry Potter and the Deathly Hallows Part 2",15,223,"Room of Requirement","Hogwarts","Hermione Granger","Female","Gryffindor","Human","C'mon! This way!","C'mon! This way!"
7155,"Harry Potter and the Deathly Hallows Part 2",15,223,"Room of Requirement","Hogwarts","Harry Potter","Male","Gryffindor","Human","Bellatrix. You knew it was me. But you didn't say anything.","Bellatrix. You knew it was me. But you didn't say anything."
5425,"Harry Potter and the Half-Blood Prince",20,177,"Room of Requirement","Hogwarts","Ginny Weasley","Female","Gryffindor","Human","Take my hand.","Take my hand."
7164,"Harry Potter and the Deathly Hallows Part 2",15,223,"Room of Requirement","Hogwarts","Ron Weasley","Male","Gryffindor","Human","RUN! Goyle's set the bioody place on fire!","RUN! Goyle's set the bioody place on fire!"
4009,"Harry Potter and the Order of the Phoenix",14,144,"Room of Requirement","Hogwarts","Angelina Johnson","Female","Gryffindor","Human","I can't believe it...three players banned for life in one day...","I can't believe it...three players banned for life in one day..."
7002,"Harry Potter and the Deathly Hallows Part 2",9,217,"Room of Requirement","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","What is it?","What is it?"
